id,icao_code,iata_code,name,type,city_id,country_id,continent_id,website_url,created_at,updated_at,latitude_deg,longitude_deg,elevation_ft,wikipedia_link
8122,KVLD,VLD,Valdosta Regional Airport,medium_airport,44439,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,30.78249931,-83.27670288,203,https://en.wikipedia.org/wiki/Valdosta_Regional_Airport
8123,K40G,VLE,Valle Airport,small_airport,51696,188,4,http://www.valleairport.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,35.65060043,-112.1480026,5999,https://en.wikipedia.org/wiki/Valle_Airport
8124,SAZV,VLG,Villa Gesell Airport,medium_airport,45132,7,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-37.2354,-57.0292,32,https://en.wikipedia.org/wiki/Villa_Gesell_Airport
8125,NVVV,VLI,Bauerfield International Airport,large_airport,51697,191,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-17.699301,168.320007,70,https://en.wikipedia.org/wiki/Bauerfield_International_Airport
8126,LEVD,VLL,Valladolid Airport,medium_airport,44482,165,3,https://www.aena.es/en/valladolid.html,2024-06-27 0:00:00,2024-06-27 0:00:00,41.7061,-4.85194,2776,https://en.wikipedia.org/wiki/Valladolid_Airport
8127,SLVM,VLM,Teniente Coronel Rafael Pabón Airport,medium_airport,45203,21,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-21.25519943,-63.4056015,1305,https://en.wikipedia.org/wiki/Tcnl._Rafael_Pab%C3%B3n_Airport
8128,SVVA,VLN,Arturo Michelena International Airport,medium_airport,44451,193,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,10.14973259,-67.92839813,1411,https://en.wikipedia.org/wiki/Arturo_Michelena_International_Airport
8129,SWVC,VLP,Vila Rica Airport,small_airport,45074,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-9.979444,-51.142223,892,https://en.wikipedia.org/wiki/Vila_Rica_Airport
8130,SCLL,VLR,Vallenar Airport,medium_airport,44502,35,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-28.596399,-70.755997,1725,https://en.wikipedia.org/wiki/Vallenar_Airport
8131,NVSV,VLS,Valesdir Airport,small_airport,51698,191,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-16.79610062,168.177002,10,https://en.wikipedia.org/wiki/Valesdir_Airport
8132,SVVL,VLV,Dr. Antonio Nicolás Briceño Airport,medium_airport,44469,193,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,9.340478,-70.584061,2060,https://en.wikipedia.org/wiki/Dr._Antonio_Nicol%C3%A1s_Brice%C3%B1o_Airport
8133,EGOV,VLY,Anglesey Airport,medium_airport,51699,187,3,http://www.angleseyairport.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,53.24810028,-4.535339832,37,https://en.wikipedia.org/wiki/Anglesey_Airport
8134,SAOR,VME,Villa Reynolds Airport,medium_airport,45146,7,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-33.72990036,-65.38739777,1591,https://en.wikipedia.org/wiki/Villa_Reynolds_Airport
8135,VMI,VMI,Aeropuerto Nacional Dr. Juan Plate,medium_airport,51700,138,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-22.159371,-57.942395,280,https://en.wikipedia.org/wiki/Dr._Juan_Plate_Airport
8136,PG-VMU,VMU,Baimuru Airport,medium_airport,51701,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-7.496860027,144.8199005,27,https://en.wikipedia.org/wiki/Baimuru_Airport
8137,VLSV,VNA,Saravane Airport,small_airport,51702,95,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,15.70943921,106.4106989,574,
8138,KVNC,VNC,Venice Municipal Airport,small_airport,44819,188,4,http://www.venicegov.com/Municipal_links/Airport/airport.asp,2024-06-27 0:00:00,2024-06-27 0:00:00,27.07159996,-82.44029999,18,https://en.wikipedia.org/wiki/Venice_Municipal_Airport
8139,FMSU,VND,Vangaindrano Airport,small_airport,44562,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-23.35076659,47.58170128,45,
8140,LFRV,VNE,Vannes-Meucon Airport,medium_airport,51703,60,3,http://www.vannes.aeroport.fr/,2024-06-27 0:00:00,2024-06-27 0:00:00,47.723301,-2.71856,446,https://en.wikipedia.org/wiki/Meucon_Airport
8141,EYVI,VNO,Vilnius International Airport,large_airport,45273,102,3,http://www.vilnius-airport.lt/en/,2024-06-27 0:00:00,2024-06-27 0:00:00,54.634102,25.285801,648,https://en.wikipedia.org/wiki/Vilnius_International_Airport
8143,VIBN,VNS,Lal Bahadur Shastri Airport,medium_airport,44586,76,1,https://www.aai.aero/en/airports/varanasi,2024-06-27 0:00:00,2024-06-27 0:00:00,25.452129,82.861805,266,https://en.wikipedia.org/wiki/Lal_Bahadur_Shastri_Airport
8144,EVVA,VNT,Ventspils International Airport,small_airport,44841,96,3,http://www.airport.ventspils.lv/,2024-06-27 0:00:00,2024-06-27 0:00:00,57.3578,21.544201,19,https://en.wikipedia.org/wiki/Ventspils_International_Airport
8145,FQVL,VNX,Vilankulo Airport,medium_airport,51704,120,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-22.01840019,35.31330109,46,https://en.wikipedia.org/wiki/Vilankulo_Airport
8146,KVNY,VNY,Van Nuys Airport,medium_airport,51705,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,34.20980072,-118.4899979,802,https://en.wikipedia.org/wiki/Van_Nuys_Airport
8147,LKVO,VOD,Vodochody Airport,medium_airport,51706,45,3,http://www.lkvo.cz,2024-06-27 0:00:00,2024-06-27 0:00:00,50.216599,14.3958,919,https://en.wikipedia.org/wiki/Vodochody_Airport
8148,URWW,VOG,Volgograd International Airport,medium_airport,45463,145,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,48.78250122,44.34550095,482,https://en.wikipedia.org/wiki/Volgograd_International_Airport
8149,FMNV,VOH,Vohemar Airport,medium_airport,51707,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-13.3758,50.0028,19,https://en.wikipedia.org/wiki/Vohemar_Airport
8150,GLVA,VOI,Voinjama Airport,small_airport,45454,99,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,8.32347,-9.769249,1400,https://en.wikipedia.org/wiki/Voinjama_Airport
8151,KVOK,VOK,Volk Field,medium_airport,51708,188,4,http://www.volkfield.ang.af.mil/,2024-06-27 0:00:00,2024-06-27 0:00:00,43.93899918,-90.25340271,912,https://en.wikipedia.org/wiki/Volk_Field_Air_National_Guard_Base
8152,LGBL,VOL,Nea Anchialos National Airport,medium_airport,51709,66,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,39.219601,22.7943,83,https://en.wikipedia.org/wiki/Nea_Anchialos_National_Airport
8153,SDVG,VOT,Domingos Pignatari Airport,small_airport,45508,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-20.458426,-50.003134,1676,https://pt.wikipedia.org/wiki/Aeroporto_de_Votuporanga
8154,UUOO,VOZ,Voronezh International Airport,medium_airport,45497,145,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,51.81420135,39.229599,514,https://en.wikipedia.org/wiki/Voronezh_International_Airport
8155,FNGI,VPE,Ngjiva Pereira Airport,medium_airport,51710,5,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-17.0435009,15.68379974,3566,https://en.wikipedia.org/wiki/Ondjiva_Pereira_Airport
8156,KE-0069,VPG,Vipingo Estate Airport,small_airport,51711,88,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-3.806666667,39.79738889,86,
8157,BIVO,VPN,Vopnafjörður Airport,small_airport,51712,75,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,65.720596,-14.8506,16,https://en.wikipedia.org/wiki/Vopnafj%C3%B6r%C3%B0ur_Airport
8158,KVPS,VPS,Destin-Fort Walton Beach Airport,medium_airport,44525,188,4,http://www.flyvps.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,30.4832,-86.525398,87,https://en.wikipedia.org/wiki/Destin%E2%80%93Fort_Walton_Beach_Airport
8159,FQCH,VPY,Chimoio Airport,medium_airport,9289,120,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-19.15130043,33.42900085,2287,https://en.wikipedia.org/wiki/Chimoio_Airport
8160,KVPZ,VPZ,Porter County Municipal Airport,medium_airport,44525,188,4,http://www.vpz.org/,2024-06-27 0:00:00,2024-06-27 0:00:00,41.45399857,-87.00710297,770,https://en.wikipedia.org/wiki/Porter_County_Municipal_Airport
8161,KVQQ,VQQ,Cecil Airport,medium_airport,18645,188,4,http://www.jaxjetport.aero/index.php/cecil-airport/,2024-06-27 0:00:00,2024-06-27 0:00:00,30.2187,-81.876701,81,https://en.wikipedia.org/wiki/Cecil_Field
8162,TJVQ,VQS,Antonio Rivera Rodriguez Airport,medium_airport,51713,202,4,https://vieques.com/airport-vieques/,2024-06-27 0:00:00,2024-06-27 0:00:00,18.1348,-65.493599,49,https://en.wikipedia.org/wiki/Antonio_Rivera_Rodr%C3%ADguez_Airport
8163,MUVR,VRA,Juan Gualberto Gomez International Airport,large_airport,26135,43,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,23.034401,-81.435303,210,https://en.wikipedia.org/wiki/Juan_Gualberto_G%C3%B3mez_Airport
8164,KVRB,VRB,Vero Beach Regional Airport,medium_airport,44895,188,4,http://verobeachairport.org/,2024-06-27 0:00:00,2024-06-27 0:00:00,27.6556,-80.417901,24,https://en.wikipedia.org/wiki/Vero_Beach_Municipal_Airport
8165,RPUV,VRC,Virac Airport,medium_airport,45323,140,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,13.5763998,124.2060013,121,https://en.wikipedia.org/wiki/Virac_Airport
8166,FAVR,VRE,Vredendal Airport,medium_airport,45526,163,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-31.64100075,18.5447998,330,
8167,ULDW,VRI,Varandey Airport,small_airport,51714,145,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,68.848503,58.201401,23,https://en.wikipedia.org/wiki/Varandey_Airport
8168,EFVR,VRK,Varkaus Airport,medium_airport,51715,59,3,http://www.finavia.fi/en/varkaus/,2024-06-27 0:00:00,2024-06-27 0:00:00,62.171101,27.868601,286,https://en.wikipedia.org/wiki/Varkaus_Airport
8169,LPVR,VRL,Vila Real Airport,medium_airport,45072,142,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,41.2743,-7.72047,1805,https://en.wikipedia.org/wiki/Vila_Real_Airport
8170,LIPX,VRN,Verona Villafranca Valerio Catullo Airport,large_airport,51716,82,3,http://www.aeroportoverona.it/,2024-06-27 0:00:00,2024-06-27 0:00:00,45.394955,10.887303,239,https://en.wikipedia.org/wiki/Verona_Airport
8171,MUKW,VRO,Kawama Airport,medium_airport,37670,43,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,23.124001,-81.301598,16,https://en.wikipedia.org/wiki/Kawama_Airport
8172,3VS,VRS,Roy Otten Memorial Airfield,small_airport,44904,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,38.42779922,-92.87519836,1030,
8173,FAVB,VRU,Vryburg Airport,medium_airport,51717,163,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-26.98240089,24.72879982,3920,https://en.wikipedia.org/wiki/Vryburg_Airport
8174,SSOL,VRZ,Padre Israel Airport,small_airport,23221,24,5,https://www.voelavras.com.br/,2024-06-27 0:00:00,2024-06-27 0:00:00,-21.240601,-44.963902,3146,
8175,MMVA,VSA,Carlos Rovirosa Pérez International Airport,medium_airport,45193,113,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,17.99699974,-92.81739807,46,https://en.wikipedia.org/wiki/Carlos_Rovirosa_P%C3%A9rez_International_Airport
8176,LPVZ,VSE,Aerodromo Goncalves Lobato (Viseu Airport),medium_airport,45361,142,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,40.725498,-7.88899,2060,https://en.wikipedia.org/wiki/Viseu_Airport
8177,KVSF,VSF,Hartness State Airport,small_airport,51718,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,43.343601,-72.517303,577,https://en.wikipedia.org/wiki/Hartness_State_Airport
8178,ESOW,VST,Stockholm Västerås Airport,medium_airport,51719,169,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,59.58940125,16.63360023,21,https://en.wikipedia.org/wiki/Stockholm-V%C3%A4ster%C3%A5s_Airport
8179,VISV,VSV,Shravasti Airport,small_airport,51720,76,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,27.503056,82.026944,366,https://en.wikipedia.org/wiki/Shravasti_Airport
8180,UMII,VTB,Vitebsk Vostochny Airport,medium_airport,51721,16,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,55.12649918,30.34959984,682,https://en.wikipedia.org/wiki/Vitebsk_Vostochny_Airport
8181,VLVT,VTE,Wattay International Airport,medium_airport,45022,95,1,http://www.vientianeairport.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,17.98830032,102.5630035,564,https://en.wikipedia.org/wiki/Wattay_International_Airport
8182,NFVL,VTF,Vatulele Airport,small_airport,51722,58,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-18.51250076,177.6390076,36,
8183,VVVT,VTG,Vung Tau Airport,small_airport,51723,194,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,10.375093,107.096185,13,https://en.wikipedia.org/wiki/Vung_Tau_Airport
8184,LLNV,VTM,Nevatim Air Base,medium_airport,4869,81,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,31.20829964,35.01229858,1330,https://en.wikipedia.org/wiki/Nevatim_Airbase
8185,KVTN,VTN,Miller Field,medium_airport,51724,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,42.856211,-100.549192,2596,https://en.wikipedia.org/wiki/Miller_Field_(airport)
8186,MUVT,VTU,Hermanos Ameijeiras Airport,medium_airport,23132,43,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,20.98760033,-76.93579865,328,https://en.wikipedia.org/wiki/Hermanos_Ameijeiras_Airport
8187,VEVZ,VTZ,Visakhapatnam Airport,medium_airport,51725,76,1,http://www.vizagairport.in/,2024-06-27 0:00:00,2024-06-27 0:00:00,17.723506,83.227729,15,https://en.wikipedia.org/wiki/Visakhapatnam_Airport
8188,SKVP,VUP,Alfonso López Pumarejo Airport,medium_airport,44497,37,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,10.435,-73.2495,483,https://en.wikipedia.org/wiki/Valledupar_Airport
8189,RU-VUS,VUS,Velikiy Ustyug Airport,small_airport,44741,145,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,60.78829956,46.25999832,331,https://en.wikipedia.org/wiki/Velikiy_Ustyug_Airport
8190,VUU,VUU,Mvuu Camp Airport,small_airport,51726,105,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-14.838611,35.301389,1600,
8191,FMMH,VVB,Mahanoro Airport,small_airport,24880,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-19.83300018,48.79999924,16,
8192,SKVV,VVC,Vanguardia Airport,medium_airport,45232,37,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,4.16787,-73.6138,1394,https://en.wikipedia.org/wiki/La_Vanguardia_Airport
8193,SLVR,VVI,Viru Viru International Airport,large_airport,37520,21,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-17.6448,-63.135399,1224,https://en.wikipedia.org/wiki/Viru_Viru_International_Airport
8194,ESSW,VVK,Västervik Airport,small_airport,51727,169,3,http://www.essw.se,2024-06-27 0:00:00,2024-06-27 0:00:00,57.779999,16.5236,118,https://sv.wikipedia.org/wiki/V%C3%A4sterviks_flygplats
8195,VVN,VVN,Las Malvinas/Echarate Airport,small_airport,51728,139,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-11.854861,-72.939332,1285,https://en.wikipedia.org/wiki/Las_Malvinas_Airport
8196,UHWW,VVO,Vladivostok International Airport,large_airport,51729,145,3,http://www.vladivostokavia.ru/en/airport/,2024-06-27 0:00:00,2024-06-27 0:00:00,43.396256,132.148155,59,https://en.wikipedia.org/wiki/Vladivostok_International_Airport
8197,DAAP,VVZ,Illizi Takhamalt Airport,medium_airport,17959,3,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,26.723499,8.62265,1778,https://en.wikipedia.org/wiki/Illizi_Airport
8198,FQLC,VXC,Lichinga Airport,medium_airport,23645,120,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-13.274,35.2663,4505,https://en.wikipedia.org/wiki/Lichinga_Airport
8199,GVSV,VXE,São Pedro Airport,medium_airport,51730,29,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,16.8332,-25.0553,66,https://en.wikipedia.org/wiki/S%C3%A3o_Pedro_Airport
8200,ESMX,VXO,Växjö Kronoberg Airport,medium_airport,51731,169,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,56.92910004,14.72799969,610,https://en.wikipedia.org/wiki/V%C3%A4xj%C3%B6_Airport
8201,FAVY,VYD,Vryheid Airport,small_airport,45535,163,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-27.78689957,30.79640007,3799,
8202,UENW,VYI,Vilyuisk Airport,medium_airport,51732,145,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,63.756668,121.693336,361,https://en.wikipedia.org/wiki/Vilyuisk_Airport
8203,KVYS,VYS,Illinois Valley Regional Airport Walter A Duncan Field,small_airport,32401,188,4,http://www.peru.il.us/airport,2024-06-27 0:00:00,2024-06-27 0:00:00,41.351898,-89.153099,654,https://en.wikipedia.org/wiki/Illinois_Valley_Regional_Airport
8204,PAIW,WAA,Wales Airport,small_airport,51733,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,65.622593,-168.095,22,https://en.wikipedia.org/wiki/Wales_Airport_(Alaska)
8205,WAD,WAD,Andriamena Airport,small_airport,51734,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-17.631,47.7233,2475,
8206,OEWD,WAE,Wadi Al Dawasir Domestic Airport,medium_airport,51735,153,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,20.504299,45.1996,2062,https://en.wikipedia.org/wiki/Wadi_al-Dawasir_Domestic_Airport
8207,OPWN,WAF,Wana Airport,small_airport,51736,133,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,32.30469894,69.57039642,4550,
8208,NZWU,WAG,Wanganui Airport,medium_airport,51737,126,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-39.96220016,175.0249939,27,https://en.wikipedia.org/wiki/Wanganui_Airport
8209,KBWP,WAH,Harry Stern Airport,small_airport,51738,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,46.24409866,-96.60739899,968,https://en.wikipedia.org/wiki/Harry_Stern_Airport
8210,FMNW,WAI,Ambalabe Airport,medium_airport,2234,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-14.8987999,47.9939003,92,https://en.wikipedia.org/wiki/Ambalabe_Airport
8211,AYWF,WAJ,Wawoi Falls Airport,small_airport,51739,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-6.9523,142.6557,370,
8212,FMSZ,WAK,Ankazoabo Airport,small_airport,51740,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-22.29644235,44.5315361,1411,
8213,KWAL,WAL,Wallops Flight Facility Airport,small_airport,51741,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,37.940813,-75.462255,40,https://en.wikipedia.org/wiki/Wallops_Flight_Facility
8214,FMMZ,WAM,Ambatondrazaka Airport,small_airport,1520,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-17.795378,48.442583,2513,https://en.wikipedia.org/wiki/Ambatondrazaka_Airport
8215,WAN,WAN,Waverney Airport,small_airport,51742,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-25.3563,141.9254,570,
8216,AYWB,WAO,Wabo Airport,small_airport,51743,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-6.989444444,145.0751111,132,
8217,SCAP,WAP,Alto Palena Airport,small_airport,51744,35,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-43.61190033,-71.80609894,794,https://en.wikipedia.org/wiki/Alto_Palena_Airfield
8218,FMMG,WAQ,Antsalova Airport,small_airport,2216,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-18.701273,44.614921,551,https://en.wikipedia.org/wiki/Antsalova_Airport
8219,EIWF,WAT,Waterford Airport,medium_airport,45850,80,3,http://flywaterford.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,52.187199,-7.08696,119,https://en.wikipedia.org/wiki/Waterford_Airport
8220,YWAC,WAU,Wauchope Airport,small_airport,51745,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-20.640614,134.215276,1186,
8222,EPWA,WAW,Warsaw Chopin Airport,large_airport,45806,141,3,http://www.lotnisko-chopina.pl/?lang=en,2024-06-27 0:00:00,2024-06-27 0:00:00,52.16569901,20.96710014,362,https://en.wikipedia.org/wiki/Warsaw_Frederic_Chopin_Airport
8223,HLZW,WAX,Zuwarah International Airport,small_airport,47840,100,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,32.952301,12.0155,9,https://en.wikipedia.org/wiki/Zuwarah_Airport
8224,KWAY,WAY,Greene County Airport,small_airport,51746,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,39.90112,-80.130733,1069,https://en.wikipedia.org/wiki/Greene_County_Airport_(Pennsylvania)
8226,WAPV,WBA,Wahai Airport,small_airport,51747,77,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,-2.8114,129.484,558,
8227,WBB,WBB,Stebbins Airport,small_airport,51748,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,63.515999,-162.278,14,https://en.wikipedia.org/wiki/Stebbins_Airport
8228,WBC,WBC,Wapolu Airport,small_airport,51749,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-9.3376,150.5093,45,
8229,FMNF,WBD,Avaratra Airport,small_airport,4874,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-15.19999981,48.48300171,820,
8230,FMNB,WBE,Ankaizina Airport,small_airport,4785,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-14.544277,48.691413,3675,
8231,ETNS,WBG,Schleswig Air Base,medium_airport,51750,64,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,54.459301,9.51633,70,https://en.wikipedia.org/wiki/Schleswig_Air_Base
8232,KY31,WBK,West Branch Community Airport,small_airport,51751,188,4,http://www.westbranch.com/airport.pdf,2024-06-27 0:00:00,2024-06-27 0:00:00,44.244801,-84.179802,882,https://en.wikipedia.org/wiki/West_Branch_Community_Airport
8233,AYWD,WBM,Wapenamanda Airport,medium_airport,51752,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-5.635293,143.892231,5889,https://en.wikipedia.org/wiki/Wapenamanda_Airport
8234,FMSB,WBO,Antsoa Airport,small_airport,51753,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-21.60698376,45.13602018,820,
8235,PAWB,WBQ,Beaver Airport,small_airport,48216,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,66.362198,-147.406998,359,https://en.wikipedia.org/wiki/Beaver_Airport
8236,KRQB,WBR,Roben Hood Airport,small_airport,51755,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,43.72259903,-85.50409698,990,https://en.wikipedia.org/wiki/Roben-Hood_Airport
8237,KBDU,WBU,Boulder Municipal Airport,small_airport,6533,188,4,http://www.bouldercolorado.gov/index.php?option=com_content&view=article&id=201&Itemid=740,2024-06-27 0:00:00,2024-06-27 0:00:00,40.03939819,-105.2259979,5288,https://en.wikipedia.org/wiki/Boulder_Municipal_Airport
8238,KWBW,WBW,Wilkes Barre Wyoming Valley Airport,small_airport,46288,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,41.29719925,-75.85119629,545,https://en.wikipedia.org/wiki/Wilkes-Barre_Wyoming_Valley_Airport
8239,SCST,WCA,Gamboa Airport,small_airport,8342,35,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-42.490299,-73.772797,151,https://en.wikipedia.org/wiki/Gamboa_Airport
8240,YSCD,WCD,Carosue Dam Airport,small_airport,51756,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-30.174236,122.322249,1306,
8241,CL-0015,WCH,Nuevo Chaitén Airport,medium_airport,51757,35,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-42.781943,-72.834999,95,https://en.wikipedia.org/wiki/Nuevo_Chait%C3%A9n_Airport
8242,PALR,WCR,Chandalar Lake Airport,small_airport,51758,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,67.50450134,-148.4830017,1920,https://en.wikipedia.org/wiki/Chandalar_Lake_Airport
8243,WDA,WDA,"Al Ain Airport Ain District, Shabwah Governorate, Yemen",small_airport,51759,195,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,14.859579,45.545705,,
8244,KWDG,WDG,Enid Woodring Regional Airport,small_airport,12996,188,4,http://www.enidairport.com/default.htm,2024-06-27 0:00:00,2024-06-27 0:00:00,36.37919998,-97.79109955,1167,https://en.wikipedia.org/wiki/Enid_Woodring_Regional_Airport
